Geneid	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138292.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180300.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180298.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180295.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138286.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138289.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180296.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180294.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180294.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180297.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138294.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138295.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180299.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138288.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138295.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180293.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180298.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180297.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138291.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138291.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138293.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138286.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138293.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138288.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138287.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138294.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180300.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180293.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180299.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138289.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138287.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138290.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138290.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180296.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180295.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138292.unmappedAligned.sortedByCoord.out.bam
ENSDARG00000090401	0	0	34	23	361	312	73	0	30	0	0	158	0	0	0	6	0	42	306	0	757	0	0	267	303	686	13	0	234	0	0	0	252	0	0	272
ENSDARG00000063578	0	0	15	6	12	4	5	0	6	0	0	10	0	0	0	4	0	10	7	0	25	0	0	22	20	24	11	0	13	0	0	0	4	0	0	7
ENSDARG00000106466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063563	0	0	624	330	703	140	287	0	566	0	0	169	0	0	0	262	0	642	154	0	117	0	0	630	619	123	425	0	841	0	0	0	134	0	0	89
ENSDARG00000039350	0	0	139	92	318	212	136	0	127	0	0	245	0	0	0	69	0	231	196	0	189	0	0	271	300	167	97	0	353	0	0	0	182	0	0	190
ENSDARG00000073963	0	0	12	7	3	0	7	0	10	0	0	0	0	0	0	10	0	11	2	0	1	0	0	0	1	1	6	0	7	0	0	0	1	0	0	1
ENSDARG00000069607	0	0	2	0	0	1	1	0	1	0	0	2	0	0	0	1	0	5	2	0	2	0	0	1	0	0	5	0	5	0	0	0	1	0	0	2
ENSDARG00000059053	0	0	769	512	2	1408	494	0	664	0	0	1452	0	0	0	366	0	482	931	0	1297	0	0	0	0	858	401	0	1170	0	0	0	1203	0	0	1430
ENSDARG00000092677	0	0	37	22	44	63	26	0	50	0	0	53	0	0	0	19	0	80	44	0	38	0	0	28	41	34	18	0	86	0	0	0	41	0	0	52
ENSDARG00000020871	0	0	81	29	382	171	17	0	68	0	0	179	0	0	0	29	0	43	190	0	203	0	0	381	444	181	46	0	41	0	0	0	177	0	0	179
ENSDARG00000039346	0	0	114	65	113	126	128	0	103	0	0	125	0	0	0	57	0	216	124	0	181	0	0	103	73	137	70	0	289	0	0	0	125	0	0	142
ENSDARG00000101565	0	0	1	1	0	1	3	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0
ENSDARG00000097044	0	0	29	8	4	2	14	0	15	0	0	0	0	0	0	9	0	10	1	0	7	0	0	4	6	2	8	0	19	0	0	0	2	0	0	1
ENSDARG00000059003	0	0	11	5	543	90	1	0	15	0	0	139	0	0	0	1	0	2	143	0	116	0	0	650	460	128	1	0	7	0	0	0	83	0	0	83
ENSDARG00000039343	0	0	562	336	1781	852	304	0	508	0	0	909	0	0	0	256	0	601	1042	0	1177	0	0	1620	1617	951	347	0	709	0	0	0	1082	0	0	927
ENSDARG00000039340	0	0	641	371	1470	727	395	0	529	0	0	925	0	0	0	251	0	680	956	0	923	0	0	1271	1348	861	328	0	989	0	0	0	802	0	0	802
ENSDARG00000070408	0	0	101	48	0	0	39	0	83	0	0	0	0	0	0	40	0	60	0	0	2	0	0	0	0	2	47	0	113	0	0	0	3	0	0	2
ENSDARG00000045858	0	0	19	8	70	8	8	0	11	0	0	7	0	0	0	5	0	3	12	0	7	0	0	50	78	6	11	0	13	0	0	0	22	0	0	3
ENSDARG00000045856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000045854	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000045853	0	0	185	126	628	154	111	0	175	0	0	268	0	0	0	80	0	226	189	0	133	0	0	546	587	115	105	0	366	0	0	0	143	0	0	127
ENSDARG00000045851	0	0	22	9	0	11	4	0	22	0	0	8	0	0	0	10	0	12	17	0	9	0	0	0	0	9	17	0	8	0	0	0	9	0	0	13
ENSDARG00000095324	0	0	19	15	0	6	12	0	12	0	0	7	0	0	0	9	0	3	1	0	6	0	0	0	0	6	7	0	13	0	0	0	3	0	0	6
ENSDARG00000015623	0	0	7	6	1	5	3	0	3	0	0	1	0	0	0	4	0	4	2	0	4	0	0	1	0	2	7	0	4	0	0	0	3	0	0	4
ENSDARG00000030694	0	0	100	62	446	122	107	0	93	0	0	134	0	0	0	52	0	150	127	0	90	0	0	406	424	59	60	0	281	0	0	0	126	0	0	57
ENSDARG00000096037	0	0	24	20	1	1	29	0	13	0	0	1	0	0	0	9	0	31	0	0	2	0	0	3	4	0	13	0	55	0	0	0	0	0	0	1
ENSDARG00000045850	0	0	68	37	81	14	34	0	49	0	0	16	0	0	0	20	0	65	10	0	9	0	0	76	57	7	25	0	96	0	0	0	13	0	0	4
ENSDARG00000015931	0	0	18	16	2	0	3	0	17	0	0	1	0	0	0	15	0	11	1	0	1	0	0	1	0	0	11	0	5	0	0	0	2	0	0	0
ENSDARG00000063481	0	0	19	15	0	0	10	0	13	0	0	0	0	0	0	14	0	6	0	0	0	0	0	0	0	0	14	0	16	0	0	0	0	0	0	0
ENSDARG00000045847	0	0	792	418	923	684	315	0	585	0	0	822	0	0	0	326	0	555	908	0	1012	0	0	880	771	981	472	0	792	0	0	0	733	0	0	831
ENSDARG00000045846	0	0	244	121	21	45	167	0	212	0	0	51	0	0	0	131	0	426	64	0	46	0	0	25	27	60	140	0	394	0	0	0	60	0	0	43
ENSDARG00000045843	0	0	3353	1673	802	633	1263	0	2846	0	0	731	0	0	0	1445	0	2723	727	0	767	0	0	634	731	705	1943	0	3678	0	0	0	736	0	0	675
ENSDARG00000045842	0	0	375	206	1793	362	130	0	351	0	0	635	0	0	0	143	0	273	538	0	318	0	0	1828	1667	329	238	0	357	0	0	0	366	0	0	274
ENSDARG00000095332	0	0	128	62	146	90	36	0	81	0	0	97	0	0	0	35	0	86	124	0	91	0	0	169	124	85	79	0	91	0	0	0	112	0	0	73
ENSDARG00000014395	0	0	80	37	20	17	7	0	80	0	0	18	0	0	0	31	0	38	19	0	23	0	0	18	24	28	42	0	31	0	0	0	17	0	0	18
ENSDARG00000045837	0	0	80	29	0	13	12	0	51	0	0	10	0	0	0	33	0	31	9	0	27	0	0	0	1	27	44	0	24	0	0	0	11	0	0	8
ENSDARG00000094254	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000097507	0	0	23	11	3	6	15	0	31	0	0	6	0	0	0	9	0	26	6	0	9	0	0	11	1	5	18	0	42	0	0	0	8	0	0	5
ENSDARG00000095186	0	0	2	1	0	1	1	0	3	0	0	1	0	0	0	0	0	8	1	0	0	0	0	0	0	2	2	0	5	0	0	0	0	0	0	0
ENSDARG00000096986	0	0	9	2	12	2	3	0	9	0	0	4	0	0	0	2	0	15	6	0	8	0	0	13	11	2	4	0	13	0	0	0	4	0	0	5
ENSDARG00000097353	0	0	6	3	1	0	3	0	5	0	0	1	0	0	0	3	0	1	0	0	7	0	0	1	0	3	4	0	6	0	0	0	0	0	0	3
ENSDARG00000110143	0	0	7	3	0	4	1	0	8	0	0	6	0	0	0	5	0	7	11	0	11	0	0	0	1	16	7	0	13	0	0	0	11	0	0	13
ENSDARG00000045836	0	0	251	137	0	25	96	0	214	0	0	39	0	0	0	97	0	204	22	0	35	0	0	0	0	25	149	0	204	0	0	0	16	0	0	25
ENSDARG00000006409	0	0	231	104	0	615	89	0	183	0	0	620	0	0	0	95	0	175	691	0	805	0	0	0	0	724	124	0	221	0	0	0	629	0	0	765
ENSDARG00000045835	0	0	33	15	0	27	3	0	19	0	0	33	0	0	0	9	0	10	27	0	49	0	0	0	0	37	17	0	11	0	0	0	28	0	0	28
ENSDARG00000045834	0	0	7	1	0	3	1	0	4	0	0	2	0	0	0	1	0	5	3	0	7	0	0	0	0	5	4	0	1	0	0	0	3	0	0	3
ENSDARG00000034700	0	0	37	12	2	13	10	0	29	0	0	16	0	0	0	11	0	22	12	0	11	0	0	5	0	16	15	0	16	0	0	0	11	0	0	20
ENSDARG00000024465	0	0	137	87	446	121	88	0	132	0	0	143	0	0	0	69	0	165	147	0	95	0	0	392	360	98	89	0	240	0	0	0	123	0	0	78
ENSDARG00000017355	0	0	17	4	1	2	6	0	14	0	0	0	0	0	0	9	0	17	0	0	0	0	0	0	0	1	11	0	16	0	0	0	0	0	0	2
ENSDARG00000031956	0	0	223	105	735	134	74	0	194	0	0	163	0	0	0	90	0	189	125	0	124	0	0	701	732	127	112	0	226	0	0	0	128	0	0	108
ENSDARG00000070220	0	0	165	64	8	15	33	0	127	0	0	7	0	0	0	61	0	98	6	0	6	0	0	5	14	8	108	0	117	0	0	0	9	0	0	3
ENSDARG00000075956	0	0	9	6	30	22	1	0	7	0	0	17	0	0	0	2	0	5	19	0	23	0	0	49	35	7	4	0	2	0	0	0	25	0	0	12
ENSDARG00000009607	0	0	525	307	1049	574	352	0	443	0	0	804	0	0	0	248	0	616	644	0	855	0	0	934	913	747	351	0	975	0	0	0	676	0	0	741
ENSDARG00000054321	0	0	13	5	1	0	3	0	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	12	0	13	0	0	0	0	0	0	1
ENSDARG00000024654	0	0	159	92	673	144	96	0	150	0	0	181	0	0	0	80	0	202	124	0	201	0	0	571	609	153	118	0	258	0	0	0	143	0	0	164
ENSDARG00000040610	0	0	145	66	277	85	40	0	143	0	0	101	0	0	0	67	0	161	107	0	110	0	0	269	267	82	112	0	123	0	0	0	86	0	0	83
ENSDARG00000003200	0	0	487	245	621	266	134	0	471	0	0	315	0	0	0	205	0	385	287	0	289	0	0	675	593	228	300	0	353	0	0	0	248	0	0	191
ENSDARG00000100253	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1
ENSDARG00000091640	0	0	138	65	1563	218	69	0	123	0	0	392	0	0	0	67	0	144	277	0	302	0	0	1333	1327	235	86	0	192	0	0	0	234	0	0	209
ENSDARG00000073858	0	0	69	39	55	40	37	0	67	0	0	51	0	0	0	40	0	42	41	0	44	0	0	55	52	43	57	0	98	0	0	0	62	0	0	54
ENSDARG00000088078	0	0	15	6	17	12	1	0	14	0	0	12	0	0	0	5	0	14	5	0	17	0	0	4	5	5	4	0	3	0	0	0	11	0	0	6
ENSDARG00000099560	0	0	59	14	51	22	16	0	33	0	0	17	0	0	0	10	0	28	13	0	8	0	0	41	43	13	18	0	34	0	0	0	14	0	0	17
ENSDARG00000087120	0	0	16	10	4	4	1	0	11	0	0	3	0	0	0	10	0	16	2	0	1	0	0	1	0	4	17	0	4	0	0	0	3	0	0	4
ENSDARG00000099280	0	0	4270	2359	952	1611	1806	0	4067	0	0	1396	0	0	0	1929	0	4150	1462	0	1281	0	0	808	880	1204	2560	0	4925	0	0	0	1643	0	0	1311
ENSDARG00000101680	0	0	520	310	458	583	362	0	509	0	0	577	0	0	0	275	0	768	562	0	600	0	0	362	441	476	378	0	916	0	0	0	602	0	0	556
ENSDARG00000098745	0	0	20	5	0	196	6	0	20	0	0	150	0	0	0	14	0	17	162	0	119	0	0	0	0	140	20	0	9	0	0	0	185	0	0	115
ENSDARG00000074223	0	0	58	22	383	101	15	0	58	0	0	157	0	0	0	11	0	46	171	0	153	0	0	573	458	154	45	0	56	0	0	0	77	0	0	114
ENSDARG00000093020	0	0	0	0	5	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091974	0	0	7	5	0	0	0	0	14	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0
ENSDARG00000005453	0	0	73	37	36	75	24	0	85	0	0	62	0	0	0	46	0	68	94	0	55	0	0	48	31	52	66	0	61	0	0	0	93	0	0	52
ENSDARG00000090468	0	0	11	2	1	0	2	0	10	0	0	0	0	0	0	7	0	15	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0
ENSDARG00000099281	0	0	208	132	206	63	133	0	212	0	0	76	0	0	0	86	0	310	74	0	72	0	0	179	177	58	157	0	363	0	0	0	86	0	0	61
ENSDARG00000068701	0	0	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	0	0	1	1	0	2	0	1	0	0	0	2	0	0	2
ENSDARG00000097967	0	0	0	1	1	3	0	0	0	0	0	2	0	0	0	1	0	0	2	0	1	0	0	0	3	1	0	0	0	0	0	0	4	0	0	1
ENSDARG00000068705	0	0	225	109	433	200	75	0	150	0	0	237	0	0	0	87	0	175	224	0	289	0	0	479	455	230	106	0	169	0	0	0	236	0	0	206
ENSDARG00000068708	0	0	369	211	99	99	142	0	343	0	0	82	0	0	0	161	0	274	87	0	77	0	0	93	120	83	223	0	409	0	0	0	103	0	0	64
ENSDARG00000024874	0	0	1048	511	1041	279	300	0	867	0	0	365	0	0	0	441	0	717	390	0	806	0	0	1014	870	879	580	0	784	0	0	0	235	0	0	687
ENSDARG00000096138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0
ENSDARG00000084778	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSDARG00000107521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000113211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102702	0	0	27	19	2	6	17	0	21	0	0	2	0	0	0	10	0	15	6	0	4	0	0	2	0	6	10	0	27	0	0	0	6	0	0	7
ENSDARG00000102461	0	0	3	1	0	1	1	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
ENSDARG00000101296	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099870	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1	0	2	1	0	1	0	0	0	1	0	0	0
ENSDARG00000070314	0	0	49	20	0	8	8	0	49	0	0	4	0	0	0	19	0	27	7	0	2	0	0	3	0	4	31	0	20	0	0	0	4	0	0	3
ENSDARG00000045822	0	0	10	5	2	2	4	0	5	0	0	0	0	0	0	11	0	9	2	0	0	0	0	2	4	1	9	0	7	0	0	0	2	0	0	2
ENSDARG00000105079	0	0	1	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	2	0	0	0	3	0	0	0
ENSDARG00000101254	0	0	5	0	15	0	1	0	3	0	0	5	0	0	0	1	0	3	0	0	0	0	0	20	14	2	2	0	3	0	0	0	4	0	0	3
ENSDARG00000006029	0	0	149	107	638	239	146	0	163	0	0	192	0	0	0	75	0	258	302	0	373	0	0	536	608	320	104	0	380	0	0	0	270	0	0	322
ENSDARG00000018688	0	0	123	70	2	18	19	0	105	0	0	15	0	0	0	62	0	86	16	0	23	0	0	2	2	22	65	0	65	0	0	0	14	0	0	16
ENSDARG00000112117	4	1	4	1	0	0	0	3	2	1	1	2	0	0	0	1	3	4	1	1	3	0	0	0	0	0	1	2	2	1	0	0	0	1	1	0
ENSDARG00000079470	0	0	262	97	499	249	108	0	250	0	0	288	0	0	0	114	0	228	265	0	298	0	0	414	440	219	151	0	249	0	0	0	235	0	0	252
ENSDARG00000105096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000104976	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000086740	0	0	122	70	0	8	24	0	104	0	0	11	0	0	0	50	0	93	5	0	4	0	0	0	0	9	76	0	133	0	0	0	3	0	0	9
ENSDARG00000027799	0	0	7	5	6	1	0	0	6	0	0	4	0	0	0	3	0	3	3	0	2	0	0	6	4	2	4	0	3	0	0	0	1	0	0	1
ENSDARG00000045815	0	0	351	188	2408	566	199	0	330	0	0	666	0	0	0	167	0	428	630	0	345	0	0	2301	2089	296	219	0	522	0	0	0	564	0	0	342
ENSDARG00000078073	0	0	123	83	594	281	117	0	123	0	0	362	0	0	0	59	0	137	314	0	368	0	0	571	514	304	90	0	250	0	0	0	290	0	0	350
ENSDARG00000075025	0	0	135	82	159	48	125	0	126	0	0	49	0	0	0	71	0	233	52	0	34	0	0	146	187	33	81	0	325	0	0	0	61	0	0	41
ENSDARG00000074905	0	0	4	4	0	0	1	0	5	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0
ENSDARG00000026052	0	0	80	25	0	0	25	0	69	0	0	0	0	0	0	32	0	65	2	0	0	0	0	3	0	0	51	0	73	0	0	0	0	0	0	0
ENSDARG00000002663	0	0	110	49	131	15	81	0	122	0	0	14	0	0	0	62	0	84	24	0	9	0	0	121	122	10	82	0	192	0	0	0	20	0	0	14
ENSDARG00000074547	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000076313	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ENSDARG00000074613	0	0	3	5	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
ENSDARG00000039393	0	0	21	5	0	0	1	0	17	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	1	13	0	3	0	0	0	0	0	0	0
ENSDARG00000039392	0	0	1525	685	156	117	318	0	1354	0	0	141	0	0	0	601	0	868	92	0	125	0	0	154	110	116	927	0	930	0	0	0	104	0	0	97
ENSDARG00000108662	0	2	1	2	0	0	0	6	2	3	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0
ENSDARG00000081119	0	2	9	2	0	0	0	3	5	5	0	0	2	0	0	3	6	5	0	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	2	0
ENSDARG00000079824	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000076014	0	0	550	245	49	30	64	0	422	0	0	39	0	0	0	219	0	294	26	0	40	0	0	43	53	32	324	0	147	0	0	0	20	0	0	22
ENSDARG00000031930	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000109986	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000102464	0	0	565	312	4	195	290	0	479	0	0	133	0	0	0	248	0	535	162	0	180	0	0	6	4	262	301	0	582	0	0	0	169	0	0	209
ENSDARG00000081240	0	1	2	0	0	0	0	2	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000045801	0	0	796	430	11	747	285	0	739	0	0	851	0	0	0	448	0	649	835	0	726	0	0	17	6	757	464	0	656	0	0	0	749	0	0	688
ENSDARG00000096855	0	0	69	38	0	27	22	0	58	0	0	23	0	0	0	30	0	66	35	0	48	0	0	0	0	49	45	0	114	0	0	0	41	0	0	37
ENSDARG00000101849	0	0	348	170	1950	1888	197	0	275	0	0	1669	0	0	0	166	0	360	1987	0	1432	0	0	1828	1900	1307	210	0	436	0	0	0	1822	0	0	1349
ENSDARG00000093557	0	0	4	0	0	3	1	0	1	0	0	8	0	0	0	2	0	5	0	0	6	0	0	0	0	2	2	0	2	0	0	0	2	0	0	4
ENSDARG00000103537	0	0	95	56	196	125	45	0	109	0	0	110	0	0	0	46	0	101	120	0	80	0	0	139	165	98	62	0	120	0	0	0	109	0	0	80
ENSDARG00000102020	0	0	12	10	2	23	4	0	14	0	0	35	0	0	0	3	0	7	35	0	38	0	0	1	1	43	9	0	19	0	0	0	30	0	0	40
ENSDARG00000101967	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1
ENSDARG00000088181	0	0	7	1	1	0	1	0	8	0	0	2	0	0	0	1	0	2	3	0	1	0	0	8	1	0	8	0	5	0	0	0	2	0	0	2
ENSDARG00000063097	0	0	96	48	29	26	22	0	82	0	0	21	0	0	0	54	0	69	32	0	23	0	0	24	22	18	68	0	61	0	0	0	29	0	0	14
ENSDARG00000039681	0	0	157	69	894	186	80	0	140	0	0	297	0	0	0	77	0	194	279	0	735	0	0	811	828	516	88	0	183	0	0	0	208	0	0	596
ENSDARG00000070230	0	0	596	365	112	125	393	0	569	0	0	122	0	0	0	320	0	823	112	0	90	0	0	81	127	113	386	0	907	0	0	0	113	0	0	123
ENSDARG00000077926	0	0	215	129	358	495	139	0	196	0	0	478	0	0	0	95	0	286	428	0	261	0	0	338	268	258	136	0	442	0	0	0	506	0	0	275
ENSDARG00000073881	0	0	147	56	487	96	74	0	132	0	0	103	0	0	0	51	0	139	114	0	81	0	0	531	485	104	98	0	129	0	0	0	81	0	0	104
ENSDARG00000034375	0	0	52	23	0	10	21	0	44	0	0	6	0	0	0	14	0	56	9	0	8	0	0	0	0	4	44	0	30	0	0	0	5	0	0	1
ENSDARG00000039185	0	0	583	308	262	377	232	0	556	0	0	322	0	0	0	330	0	537	338	0	405	0	0	255	258	365	318	0	695	0	0	0	371	0	0	381
ENSDARG00000058127	0	0	313	151	778	1198	120	0	262	0	0	1115	0	0	0	134	0	328	1515	0	1436	0	0	947	716	1515	197	0	351	0	0	0	1384	0	0	1538
ENSDARG00000045788	0	0	33	20	1	11	54	0	27	0	0	12	0	0	0	25	0	32	11	0	7	0	0	1	1	4	19	0	51	0	0	0	15	0	0	11
ENSDARG00000045789	0	0	36	15	1004	221	3	0	31	0	0	227	0	0	0	18	0	16	209	0	114	0	0	987	856	140	19	0	21	0	0	0	184	0	0	82
ENSDARG00000045790	0	0	120	70	235	123	61	0	100	0	0	168	0	0	0	47	0	131	124	0	132	0	0	253	276	111	74	0	132	0	0	0	149	0	0	93
ENSDARG00000058159	0	0	470	210	1133	253	87	0	392	0	0	270	0	0	0	212	0	270	193	0	173	0	0	903	1030	128	275	0	209	0	0	0	209	0	0	121
ENSDARG00000063149	0	0	274	156	23	12	87	0	238	0	0	12	0	0	0	122	0	308	22	0	18	0	0	42	29	26	175	0	292	0	0	0	15	0	0	12
ENSDARG00000016538	0	0	9	1	316	36	4	0	7	0	0	44	0	0	0	4	0	5	59	0	47	0	0	317	268	35	5	0	5	0	0	0	44	0	0	24
ENSDARG00000025859	0	0	188	106	586	153	166	0	209	0	0	216	0	0	0	70	0	310	92	0	245	0	0	329	692	73	123	0	319	0	0	0	212	0	0	183
